area,base_kv,bus_i,name,state,va,vm,x,y,number,angle,magnitude
8,6.6,527,bus_3457,3,-0.46459895660589,0.9822803155095596,-1542.0,7026.0,527,-0.114618187762402,0.9857946355304568
6,66.0,872,bus_2273,2,-0.5462570362519857,1.0309086305209014,849.0,-3735.0,872,0.065247218558188,1.0885214071390883
14,11.0,1581,bus_4437,4,0.9448079848133508,0.9889306276811656,-2164.0,-4133.0,1581,0.104975977140838,1.558610821007521
5,330.0,440,starbus_xf_2195_2293_2332_1,2,-0.1420412907378185,1.0267766367942153,775.0,-2329.0,440,-0.0077057566567239,0.9638632246242655
14,33.0,1002,bus_4340,4,0.1967590472528414,0.9823117627833036,-1008.0,-2283.0,1002,0.1544686975599793,1.2496227248278229
12,132.0,105,bus_4170,4,0.994445083050984,1.049199747093307,-3108.0,-1515.0,105,0.1087547165588894,1.7376134558663296
1,132.0,1872,bus_1419,1,-0.1614906697722875,1.0741056237405284,2191.0,2245.0,1872,-0.0358790990418469,1.102999421409671
4,132.0,547,starbus_xf_1296_1504_1506_1,1,-0.1402170306234193,1.086073078545694,625.0,-1182.0,547,-0.0251701088636261,1.0628807474938693
4,11.0,1916,bus_1031,1,0.1561261002979947,1.0092122198268056,1078.0,-1731.0,1916,0.3302473702079524,1.009212765841233
2,11.0,400,bus_1515,1,-0.1386545032406053,1.0870472009294037,582.0,-50.0,400,-0.0456311688824194,1.0840100372686352
7,66.0,695,bus_2264,2,-0.5310052520380627,1.0009618672279372,1031.0,-3962.0,695,0.0538218092382818,0.9992562145002252
13,275.0,480,bus_4128,4,1.0386949127993723,1.0562111174908495,-1960.0,-2598.0,480,0.1418611479538127,1.5157672554953852
11,110.0,728,bus_3397,3,-0.3414063401388392,1.0458563963832033,-1228.0,2079.0,728,-0.1503209016920621,1.1228654698879983
2,132.0,1214,bus_1263,1,-0.2056265534868449,1.0668448946871865,89.0,-202.0,1214,-0.0491212958188868,1.108538436574583
8,132.0,744,bus_3243,3,-0.2846202621793831,1.034808232324631,-129.0,6039.0,744,-0.0952884065315691,1.0348082300045918
9,275.0,296,bus_3573,3,0.0599595883012066,1.0927176675835448,186.0,4388.0,296,0.3094563632865699,1.1257461234315322
12,0.6899999999999998,392,bus_4024,4,1.2565091594234374,1.0137177972003977,-3059.0,-1328.0,392,0.2697295864753276,1.0137182211435594
8,132.0,722,bus_3080,3,-0.4481852909603554,1.0178348411297058,-926.0,7042.0,722,-0.2080549091569491,1.017834845693948
11,33.0,775,bus_3049,3,-0.3606601808277125,1.0175908989265334,-51.0,3089.0,775,-0.2922153076681936,0.9507584437070902
2,11.0,1039,bus_1516,1,-0.1374996212596491,1.0870045903193224,467.0,-53.0,1039,-0.0454034586421882,1.0840057380824166
6,66.0,1103,bus_2252,2,-0.4854752738182734,1.0449263406708102,416.0,-4320.0,1103,0.1302034028152026,1.3208460764250332
14,11.0,624,bus_4463,4,0.901639194059321,1.0207338779346404,-1720.0,-2989.0,624,0.1130358994169291,1.4600435061894417
13,11.0,625,bus_4479,4,0.96336866771249,1.040219026433706,-1940.0,-1963.0,625,0.0803769554426755,1.3823939020369371
2,330.0,50,bus_1117,1,-0.2673609081614541,1.0458847725856544,764.0,27.0,50,-0.2459863607059832,1.0231848445088954
6,220.0,1247,starbus_xf_2145_2243_2306_1,2,-0.3125390654565408,1.0117572224393336,486.0,-2743.0,1247,0.128648529836048,1.5013539261864155
9,11.8,526,bus_3040,3,-0.0242399294952191,1.0578380680194606,562.0,5064.0,526,0.2369576808886431,1.0935455272679933
12,33.0,1674,bus_4350,4,0.9324669783486148,1.0691088622200249,-2540.0,-632.0,1674,0.0565348349918375,1.163743046581272
7,66.0,1679,bus_2232,2,-0.5641397352502499,1.0382973146794097,929.0,-4072.0,1679,0.0363529379468267,1.2063965914767885
8,66.0,162,bus_3064,3,-0.303829662793967,1.0440577232402923,-753.0,5859.0,162,-0.069998530622951,1.0421988627433585
8,10.5,1639,bus_3463,3,-0.0665699035819112,0.9854364647727192,-428.0,7430.0,1639,-0.2370083451166504,0.8890516766637867
2,132.0,63,bus_1179,1,-0.1317282013205184,1.0943207795242895,398.0,-61.0,63,0.0110546636723331,1.0956197519307735
14,11.0,1962,bus_4430,4,0.9977000066052928,0.9885717518534206,-1942.0,-3404.0,1962,0.1167285514684343,1.5317620193354622
2,132.0,92,bus_1264,1,-0.3485420531808296,1.0493159082182184,470.0,465.0,92,-0.2219755186309505,1.078948906325448
14,132.0,1757,starbus_xf_4220_4394_4497_1,4,0.2648732698416799,1.0573893457083343,-857.0,-2792.0,1757,0.2684262078343514,1.1485048721653026
2,330.0,1299,bus_1098,1,-0.099994326561311,1.051807210846604,818.0,-295.0,1299,-0.0271533746341947,1.039543701453558
15,110.0,1775,bus_5091,5,-0.1134886785104553,1.0302924839755965,1795.0,-6295.0,1775,0.4743834802341237,1.0272042829076704
2,132.0,214,starbus_xf_1428_1501_1540_2,1,-0.234466769811002,1.0487725143760835,83.0,-156.0,214,-0.0575530040367135,1.0962439499937866
3,132.0,1917,bus_1281,1,-0.3538853652978019,1.0509862160103354,882.0,-668.0,1917,-0.4010447959797654,0.980064785823568
9,132.0,573,bus_3060,3,-0.1108616228230045,1.0653552519080292,511.0,5168.0,573,0.1518390871967175,1.1029376256216434
8,132.0,780,bus_3140,3,-0.3351913365305376,1.0254212055615413,-656.0,6759.0,780,-0.1691903235211423,1.0222244909438525
13,9.5,949,bus_4044,4,1.0578588289453734,0.9989252067458284,-2437.0,-1620.0,949,0.1310217385833686,1.4941063276608624
5,500.0,1387,bus_2209,2,-0.2173841392659201,1.0204188489748507,-82.0,-3150.0,1387,0.1259829190417373,1.4701236084938043
15,110.0,1071,bus_5127,5,-0.3191701840826492,1.059810942224514,1508.0,-5350.0,1071,0.5313355460266878,1.0597924677845991
4,11.0,999,bus_2089,2,0.2059062548413376,1.092728590092884,1182.0,-1830.0,999,-0.0880237653789441,0.9388285474269972
4,330.0,671,starbus_xf_1118_1038_1039_1,1,0.1050916374607308,0.9786833658611954,1374.0,-1619.0,671,0.2741880756345871,0.9995445631162072
11,110.0,812,bus_3395,3,-0.2868136659179588,1.0538556063310751,-469.0,3656.0,812,-0.1479590625786703,1.0263466433083788
6,330.0,2029,connection V1,2,0.0,1.0,,,2029,0.1524745189534125,1.2857246982362625
14,7.6,1262,bus_4483,4,0.981233652009328,0.9583158164429628,-2056.0,-3852.0,1262,0.1110685883126778,1.478320791013922
4,132.0,719,bus_1238,1,0.1729924624376561,1.0699856073119436,1931.0,-1833.0,719,-0.1088621948405988,0.8949423313267248
15,110.0,1409,bus_5074,5,-0.1791102665402916,1.0179666181837457,2172.0,-5727.0,1409,0.6138809363020854,1.022810236664513
4,15.4,1892,bus_1043,1,0.2087254433450461,0.9600638179799952,1324.0,-1614.0,1892,0.5239169363791254,0.9600637141139984
12,132.0,1569,bus_4157,4,0.9856042324651146,1.007553979352179,-3501.0,-1584.0,1569,0.057086618434566,1.5625045545350953
1,11.0,544,bus_1632,1,-0.1426270635075978,1.0622511069389486,2114.0,2269.0,544,-0.0258404946013469,1.0831742848031007
6,66.0,275,bus_2210,2,-0.4735283819392949,1.0522673135079084,430.0,-4263.0,275,0.1351567548751586,1.3237351035310407
15,13.8,1707,bus_5004,5,0.114717982216413,1.0309393654871146,1810.0,-5711.0,1707,1.2654618027248457,1.0311587003328206
9,20.0,826,bus_3586,3,0.0141410888537146,1.0414030159368908,-76.0,4901.0,826,0.1935573651529224,1.0048681681834504
15,22.0,1806,bus_5220,5,-0.2324840919951131,0.99693847746763,1427.0,-5695.0,1806,0.5577078585993703,1.0007619203800238
6,220.0,1934,bus_2120,2,-0.1080040567814165,1.0732927597962678,735.0,-2765.0,1934,0.213556919972413,1.1998116431244736
13,11.0,940,bus_4461,4,0.832815469615814,0.9814683939946915,-2012.0,-2461.0,940,-0.3463932190674834,1.1826825946977224
2,23.0,899,bus_1017,1,0.198324067097573,1.0214596344395033,1001.0,674.0,899,-0.0040162200292722,1.0312345380942212
11,11.0,516,bus_3133,3,-0.3103744211537263,1.0178041465250862,-585.0,3311.0,516,-0.2020325511543738,1.004423546302895
6,22.0,1536,bus_2296,2,-0.1863484823875487,1.012301918995372,71.0,-4088.0,1536,0.0991857935541966,1.4385772884541903
6,66.0,1664,bus_2222,2,-0.4133688476464511,1.0663464473474482,479.0,-4185.0,1664,0.1594593090744181,1.3286500347401444
2,33.0,286,bus_1161,1,-0.0951707390472221,0.9817159781616906,821.0,-196.0,286,-0.0229950535047744,0.9720110433127808
9,132.0,1573,bus_3102,3,-0.2238400972490757,1.058711974567106,-946.0,4295.0,1573,0.0028892439625872,1.0685324148090212
5,500.0,2037,connection V8,2,0.0,1.0,,,2037,0.0,0.9999999993991154
4,132.0,1451,bus_1136,1,0.206001382612786,1.0924439660374925,2127.0,-1817.0,1451,-0.0879286412037378,0.9385840150993284
3,33.0,1870,bus_1577,1,-0.4674998843028235,1.048415684359258,1032.0,-710.0,1870,-0.7574351300384052,0.93000811147883
13,33.0,459,bus_4336,4,0.881813666224696,1.0039981484147409,-1859.0,-1516.0,459,0.0014335222951438,1.4171508963940904
2,330.0,465,bus_1096,1,-0.1579451597806535,1.0369741823125365,832.0,-468.0,465,-0.1378330502741315,1.0047686435170815
6,12.0,652,bus_2090,2,-0.1153932195147296,1.0513191827178134,154.0,-3005.0,652,0.2491015139830355,1.0513218729998028
8,275.0,1012,bus_3584,3,-0.441972297324485,1.0441556472354336,-1003.0,6658.0,1012,-0.113794596666627,1.044155801714707
11,110.0,1128,bus_3229,3,-0.3200582001961344,1.0483283673645178,-135.0,3096.0,1128,-0.2163894562493051,0.999089956000496
2,132.0,779,bus_1190,1,-0.3383799942133197,1.0585463079025563,529.0,439.0,779,-0.2200172579884007,1.0806589622642735
11,11.0,308,bus_3372,3,-0.430037683123923,1.0074231948331296,-1109.0,3477.0,308,-0.4224778730978952,0.948893843906216
13,132.0,110,bus_4189,4,0.956478713609618,1.0219332239031884,-2270.0,-1492.0,110,0.0644368975504103,1.4300986435298018
4,132.0,1393,bus_1206,1,-0.057260133300648,1.091969904926538,867.0,-1329.0,1393,0.0362896287593706,1.0352448742977902
5,330.0,1146,bus_2191,2,0.0297147456529251,1.040615526705547,1040.0,-1889.0,1146,0.2509092193497764,1.052506839439295
11,110.0,1090,bus_3325,3,-0.3324934684591903,1.0494883364473486,-805.0,2188.0,1090,-0.1380571660768492,1.132421371597344
3,132.0,1812,bus_1388,1,-0.3465369806316473,1.0513094153047189,1114.0,-526.0,1812,-0.3999679213824866,0.9755717333996862
11,33.0,606,bus_3339,3,-0.4123247469144995,1.0084745037252716,110.0,2893.0,606,-0.397426081223634,0.9094416868214952
3,132.0,943,bus_1320,1,-0.3397797908257102,1.046940214723049,1005.0,-407.0,943,-0.3799943296897197,0.9790079699220738
5,66.0,1370,bus_2239,2,-0.1904630372801709,1.0258866555578627,55.0,-3527.0,1370,0.0725273826818431,1.363064905242114
6,24.0,1703,bus_2073,2,-0.1446945844142453,0.8999999909908056,577.0,-4314.0,1703,0.1169372812745726,1.1358723781808993
6,66.0,231,bus_2096,2,-0.1530065388984653,1.1204130049304288,144.0,-4164.0,231,0.1586464086339607,1.6192595280739224
9,132.0,1744,bus_3532,3,-0.196289298170678,1.071834136041112,-665.0,4217.0,1744,0.0198253918865013,1.0760560533372028
4,15.75,1034,bus_1070,1,-0.0881628579066383,1.055498684843134,848.0,-2033.0,1034,0.1835036459370419,1.0554999806149357
13,66.0,1065,bus_4240,4,0.9843869431635996,1.02314491412983,-2397.0,-2645.0,1065,0.0656007575556217,1.4003489272218776
3,132.0,1565,bus_1309,1,-0.3537885588755537,1.0511167474495149,816.0,-697.0,1565,-0.4011929269761842,0.9814666052892036
14,33.0,1641,bus_4391,4,0.2742899650508457,0.983923322619152,-1119.0,-2113.0,1641,0.1311446594204379,1.3546112673629365
15,11.0,1021,bus_5008,5,-0.0474601973098323,1.0922407912794214,2067.0,-5579.0,1021,0.8665269216998454,1.0922407438583532
12,132.0,384,bus_4089,4,1.0118191772435758,1.0220109380544784,-3041.0,-1585.0,384,0.1122321211785449,1.6904265028426857
4,330.0,1582,starbus_xf_1148_1075_1076_2,1,0.0636483792604376,0.9874435990761948,1465.0,-1491.0,1582,0.2312566559275737,0.9997017951797316
12,0.6899999999999998,1141,bus_4050,4,0.9657073828132164,1.0999999905768505,-2747.0,-1032.0,1141,0.0758371389172481,1.1000000135902606
9,132.0,1374,bus_3174,3,-0.2611915700697187,1.0556425205444706,-925.0,4091.0,1374,-0.0322202752745609,1.0672861347129845
9,15.75,1839,bus_3420,3,-0.0585206168605432,1.0737811951010638,-907.0,5020.0,1839,0.2394258400772985,1.0737809573333674
13,9.5,173,bus_4043,4,1.0578588289453734,0.9989252067458284,-2428.0,-1596.0,173,0.1310217385869055,1.494106327697544
14,66.0,1418,bus_4251,4,1.0312946944578931,1.0014779113108678,-2185.0,-3693.0,1418,0.1178999102691904,1.5158784593527457
13,11.0,233,bus_4490,4,0.9351822963288106,0.9955058679097312,-2624.0,-2161.0,233,-0.0642193396618371,1.3128533529833213
15,11.0,798,bus_5012,5,-0.080567005397837,0.9991959826423078,2436.0,-5524.0,798,0.8484852843968406,0.9991963666485548
3,132.0,1993,bus_1343,1,-0.3466379121192042,1.0528590742043815,1480.0,-358.0,1993,-0.4040040547685666,0.9739919229602066
4,66.0,1206,bus_1209,1,-0.048137080944342,1.0807399683146854,2478.0,-1579.0,1206,0.0987922901149318,1.0877893367760445
9,275.0,1563,bus_3606,3,-0.1807475208923993,1.0893490550900609,-492.0,4175.0,1563,0.0292631170263366,1.0912748211960794
2,23.0,130,bus_1002,1,-3.167305654940399e-30,1.0705818421241466,752.0,809.0,130,-0.0325196057185657,1.0411682030739644
15,44.0,1570,bus_5179,5,-0.1636023460479905,1.0271907516457168,1562.0,-5772.0,1570,0.9346564589414366,0.8790633107771428
11,110.0,1671,bus_3623,3,-0.3124360252292115,1.0467699237451642,-316.0,3268.0,1671,-0.2050729378973713,1.0111267264286232
11,110.0,579,bus_3405,3,-0.3272450090309336,1.0524984582939232,-802.0,2259.0,579,-0.1304555978225246,1.1375709908167655
14,66.0,1943,starbus_xf_4257_4379_4434_3,4,1.0192374688933177,0.9890090314021384,-2074.0,-4020.0,1943,0.1149582157185674,1.499983727834332
14,66.0,1225,bus_4231,4,0.993303854787057,1.0157419732417814,-2402.0,-3075.0,1225,0.1073005912063655,1.4846597450456536
10,21.0,1616,bus_3295,3,0.0556980715785175,1.099999998664,1062.0,3886.0,1616,0.0094307499677904,1.1000030670913177
6,220.0,901,bus_2170,2,-0.4531795016294489,1.0473604230498752,805.0,-3201.0,901,0.1010212863658094,1.1681105441266493
1,300.0,2007,bus_fxf_CNSW NNSW Option 1 (500/330 kV Hub 1 upgrades),1,0.0,1.0,,,2007,-0.0154001515515012,1.0976753458650714
12,33.0,720,bus_4127,4,0.939851647594952,1.0478336647653594,-2654.0,-894.0,720,0.023506284143671,1.2311210329664537
15,22.0,1073,bus_5218,5,-0.2118724483832255,1.0160062090659687,2092.0,-5726.0,1073,0.5788563127310575,1.0204976874916618
15,11.0,108,bus_5188,5,-0.1797300280631595,1.040863150880727,2549.0,-5589.0,108,0.7371805370740846,1.0582023066734
12,0.48,1658,bus_4009,4,0.9324669781753364,1.0795992328705428,-2568.0,-542.0,1658,0.0565348350272279,1.1637430300715557
6,66.0,100,bus_2290,2,-0.5113281051426164,1.0211216474265563,810.0,-3479.0,100,0.0734938078952338,1.1834200323158468
14,7.6,597,bus_4427,4,1.0442839602492215,0.9862347108876688,-1900.0,-3493.0,597,0.1212722307028271,1.4983928655061278
12,22.0,1630,bus_4376,4,0.986490825701423,1.0951262815508012,-2945.0,-395.0,1630,0.3024234099524454,1.1130148186908415
14,132.0,1233,starbus_xf_4218_4392_4496_1,4,0.1502055601825495,1.0059602509718355,-887.0,-2567.0,1233,0.1660114240053177,1.2975641469809065
4,15.4,46,bus_1040,1,0.2106927046846441,0.9597810070261382,1374.0,-1592.0,46,0.3917399100181163,0.9597808662422976
2,330.0,532,bus_1093,1,-0.2107420164220947,1.0519109370979751,703.0,45.0,532,-0.1858902559061697,1.0348042355642806
8,66.0,444,bus_3376,3,-0.357048779925925,1.043815396334914,-464.0,7085.0,444,-0.2064680673810318,1.0366119671057594
13,66.0,735,bus_4382,4,0.9898072346211788,1.0258092414549274,-2428.0,-2099.0,735,0.0748582819492482,1.4289946145649943
14,66.0,151,starbus_xf_4254_4377_4432_1,4,1.0225431868873174,0.974064297226096,-2296.0,-3822.0,151,0.1162834227153294,1.4777821489255698
1,66.0,1953,bus_1597,1,-0.3605454128071315,1.0269001582733583,-1096.0,1993.0,1953,-0.1560718955473983,1.1241010003746923
11,33.0,147,bus_3356,3,-0.3852220234570713,1.0284787337026453,274.0,3209.0,147,-0.3465055352896786,0.9237909191632128
4,132.0,1900,bus_1297,1,-0.2069512232252234,1.0445228182569324,837.0,-2208.0,1900,0.0492161533206596,1.161436764175179
15,22.0,1653,bus_5191,5,-0.2671546138539027,1.0538957044196242,2254.0,-5600.0,1653,0.6838281591762382,1.0531824469142783
8,66.0,736,bus_3224,3,-0.384368350835002,1.0206054522504866,-821.0,7107.0,736,-0.1888539315168984,1.02284232954902
2,11.0,454,bus_1518,1,-0.5094526071163701,0.991890398688905,400.0,-304.0,454,-0.415978855803446,0.9828719016496849
8,132.0,342,bus_3223,3,-0.3841850363048921,1.0230088103256307,-820.0,7005.0,342,-0.1886835404162454,1.0251450895212162
2,33.0,180,bus_1635,1,-0.0739407560988431,1.0546995437000657,628.0,70.0,180,-0.0502150138917244,1.0566708746696225
9,132.0,135,bus_3000,3,-0.194414042670188,1.0406642897458762,328.0,5490.0,135,0.056783352688568,1.0607014484957111
15,110.0,262,bus_5119,5,-0.1866194201578499,1.017017398459917,1873.0,-5646.0,262,0.6039129163211309,1.0215072291322542
10,275.0,48,bus_3615,3,-0.0255262227096186,1.0805926920813815,1121.0,3932.0,48,-0.292891218755985,0.95651280938868
13,11.5,1228,bus_4034,4,0.983652105233758,0.972642271001864,-2703.0,-2725.0,1228,0.0664416586448275,0.9726426027493974
2,66.0,592,bus_1434,1,-0.2506595321206545,1.0407373757031757,468.0,-410.0,592,-0.076565853458491,1.0896422175984344
2,500.0,408,starbus_xf_1099_1100_1533_9,1,0.0564307242209167,1.010354747460946,920.0,619.0,408,-0.0071132735332089,1.0170327519646023
7,66.0,1331,bus_2197,2,-0.5645756980518023,1.02830406738766,888.0,-4181.0,1331,0.0360344550326818,1.1941915653247697
1,11.0,32,bus_1573,1,-0.1510505855618242,1.0731588027274208,2193.0,2397.0,32,-0.0292082242221921,1.0933561329090828
7,66.0,405,bus_2279,2,-0.5218490708851701,1.050798950782197,1031.0,-4245.0,405,0.0625143678633698,1.2068270075881713
14,11.0,1495,bus_4471,4,0.9032767040527492,1.012866433684696,-1565.0,-3205.0,1495,0.113823078074124,1.4704492321314768
11,110.0,1035,bus_3306,3,-0.3409601834752023,1.0462949388761864,-1108.0,2122.0,1035,-0.1496974707122028,1.123640109011897
15,11.0,1661,bus_5203,5,-0.1740984702096938,1.043272863035651,1760.0,-6395.0,1661,0.4124049439311698,1.0396642298384042
14,66.0,334,bus_4232,4,0.9925254453187442,1.0148191830544473,-2474.0,-3181.0,334,0.1085688053894799,1.4869011250276687
13,275.0,1823,starbus_xf_4104_4041_4042_2,4,1.057858828375316,0.9989252148529868,-2392.0,-1656.0,1823,0.1310217378490432,1.4941063359658635
14,66.0,2,bus_4271,4,1.0033190916734087,1.0179792555580456,-2313.0,-3113.0,2,0.1146908929710257,1.4956669189163572
12,33.0,1779,bus_4349,4,0.9938208210029916,1.0204468282196857,-3038.0,-1544.0,1779,0.0773266897217072,1.684912874649381
2,132.0,1181,starbus_xf_1430_1502_1543_2,1,-0.2911981633752231,1.0428636823029886,188.0,981.0,1181,-0.1123759274314583,1.072604140244271
11,33.0,183,bus_3257,3,-0.0086129745247302,0.9914776342790106,-1091.0,2968.0,183,-0.1049405624142454,1.1024578874854072
9,110.0,1122,bus_3018,3,-0.3256368760749796,1.0481141589122671,-258.0,4083.0,1122,-0.0864704114983311,1.068131063535677
13,11.0,1399,bus_4421,4,0.971810430592854,1.1000000096348794,-2336.0,-2734.0,1399,0.0300411024744941,1.5505037135482955
15,11.0,752,bus_5028,5,0.0289574471885651,0.9785648035561152,1235.0,-6210.0,752,0.6448024680204621,0.9785649113151408
1,132.0,51,bus_1380,1,-0.225695228386687,1.0647610767581202,808.0,1383.0,51,-0.0550840927827675,1.1146259167053354
8,275.0,849,bus_3561,3,-0.3143428944792409,1.041462767069221,-750.0,6362.0,849,-0.0868763503766867,1.041463114196765
8,11.0,1957,bus_3215,3,-0.3893610448224911,0.986112187327449,-670.0,6962.0,1957,-0.2274086248086183,0.9832238751702173
4,132.0,1515,bus_1301,1,-0.1827963462418827,1.035814298243935,681.0,-960.0,1515,0.1699428251250739,0.8992338412236044
4,330.0,2035,connection N11,1,0.0,1.0,,,2035,0.0,0.9999999994464754
15,110.0,141,bus_5060,5,-0.1029479139765811,1.0634906592100215,2496.0,-5591.0,141,0.8132993743094871,1.0783177660260104
14,11.0,1525,bus_4441,4,0.9768581846815964,0.9912697656240504,-2214.0,-4008.0,1525,0.108937244721101,1.5366450906551865
6,22.0,1781,bus_2298,2,-0.3630111269414783,1.0189215399796674,380.0,-2978.0,1781,0.1110288434770891,1.6454717957513614
11,275.0,340,bus_3589,3,-0.2238547820374499,1.0658620169821569,-244.0,2835.0,340,-0.0312389281586887,1.0917600384827293
4,132.0,278,bus_1294,1,-0.0723868256005851,1.0520671958281522,2122.0,-1315.0,278,0.0698391287618573,1.0580997374799843
11,11.0,1297,bus_3381,3,-0.3829484096458538,1.1000000106521224,90.0,2650.0,1297,-0.3265993655618306,1.0142579975752608
11,33.0,1796,bus_3075,3,-0.1258961954171853,1.0231198153400969,-529.0,2801.0,1796,0.1206475714171372,1.2860235182219388
9,15.75,1381,bus_3438,3,0.0583562433584458,0.990788527876076,871.0,3639.0,1381,-0.0474461528192616,1.0422894738894215
1,66.0,1749,bus_1579,1,-0.1562365038635162,1.0482866986182129,2310.0,2653.0,1749,-0.0016235343060166,1.058888753307499
