name,number_from,name_from,base_voltage_from,angle_from,magnitude_from,area_from,number_to,name_to,base_voltage_to,angle_to,magnitude_to,area_to,line_type,rating,x_from,y_from,x_to,y_to,geometry
bus_5070-bus_5072-i_line_5070_to_5072_2_cp,1015,bus_5070,110.0,-0.3189297041618565,1.0597874705048207,15,418,bus_5072,110.0,-0.3244461791471252,1.0567422256828354,15,ac,118.0,778,-5332,819,-5329,"LINESTRING (778 -5332, 819 -5329)"
bus_2229-bus_2251-i_line_2229_to_2251_1_cp,1938,bus_2229,66.0,-0.13144657224754883,1.0529798960693917,6,422,bus_2251,66.0,-0.12712947268472116,1.046782295747608,6,ac,48.0,994,-2933,923,-2947,"LINESTRING (994 -2933, 923 -2947)"
bus_1221-bus_1372-i_line_1221_to_1372_1_cp,672,bus_1221,132.0,-0.34507022496036965,1.0537315637342075,3,423,bus_1372,132.0,-0.34589693943301975,1.0533103455416462,3,ac,126.0,1237,-445,1378,-394,"LINESTRING (1237 -445, 1378 -394)"
bus_1343-bus_1372-i_line_1343_to_1372_1_cp,1993,bus_1343,132.0,-0.3466379121192042,1.0528590742043817,3,423,bus_1372,132.0,-0.34589693943301975,1.0533103455416462,3,ac,125.0,1480,-358,1378,-394,"LINESTRING (1480 -358, 1378 -394)"
bus_2121-bus_2167-i_line_2163_to_2167_2_cp,310,bus_2121,220.0,-0.4618827151274631,1.0293840309810427,7,424,bus_2167,220.0,-0.4983336803386995,1.0158487371111407,7,ac,459.99999999999994,924,-3962,877,-4079,"LINESTRING (924 -3962, 877 -4079)"
bus_2121-bus_2167-i_line_2163_to_2167_1_cp,310,bus_2121,220.0,-0.4618827151274631,1.0293840309810427,7,424,bus_2167,220.0,-0.4983336803386995,1.0158487371111407,7,ac,475.0,924,-3962,877,-4079,"LINESTRING (924 -3962, 877 -4079)"
bus_2117-bus_2167-i_line_2117_to_2167_1_cp,1862,bus_2117,220.0,-0.4983763229204765,1.016262300277308,7,424,bus_2167,220.0,-0.4983336803386995,1.0158487371111407,7,ac,508.0,889,-4202,877,-4079,"LINESTRING (889 -4202, 877 -4079)"
bus_3395-bus_3470-i_line_3395_to_3470_2_cp,812,bus_3395,110.0,-0.28681366591795887,1.0538556063310751,11,427,bus_3470,110.0,-0.27329182131008045,1.0618020300199171,11,ac,112.99999999999999,-969,3656,-891,3562,"LINESTRING (-969 3656, -891 3562)"
bus_3395-bus_3470-i_line_3395_to_3470_1_cp,812,bus_3395,110.0,-0.28681366591795887,1.0538556063310751,11,427,bus_3470,110.0,-0.27329182131008045,1.0618020300199171,11,ac,112.99999999999999,-969,3656,-891,3562,"LINESTRING (-969 3656, -891 3562)"
bus_1435-bus_1437-i_line_1435_to_1437_1_cp,455,bus_1435,132.0,-0.24215152066005244,1.018366135178053,2,434,bus_1437,132.0,-0.23589686676216312,1.0154709341311636,2,ac,130.0,-444,-283,-579,-293,"LINESTRING (-444 -283, -579 -293)"
bus_4177-bus_4178-i_line_4177_to_4178_1_cp,1046,bus_4177,132.0,0.8973574465554004,1.019500347384735,13,437,bus_4178,132.0,0.8287984767363081,0.993587910813598,13,ac,168.0,-2135,-1327,-2148,-1243,"LINESTRING (-2135 -1327, -2148 -1243)"
bus_5109-bus_5136-i_line_5109_to_5136_1_cp,612,bus_5109,110.0,-0.12410141163941839,1.0197519918304219,15,452,bus_5136,110.0,-0.12365818448755962,1.0200327842979684,15,ac,160.0,621,-6620,651,-6556,"LINESTRING (621 -6620, 651 -6556)"
bus_5106-bus_5136-i_line_5106_to_5136_1_cp,1204,bus_5106,110.0,-0.12207029134039833,1.021632706036772,15,452,bus_5136,110.0,-0.12365818448755962,1.0200327842979684,15,ac,82.0,715,-6468,651,-6556,"LINESTRING (715 -6468, 651 -6556)"
bus_1377-bus_1435-i_line_1381_to_1435_1_cp,874,bus_1377,132.0,-0.2188293652239042,1.048420930743431,2,455,bus_1435,132.0,-0.24215152066005244,1.018366135178053,2,ac,124.0,-466,-304,-444,-283,"LINESTRING (-466 -304, -444 -283)"
bus_4131-bus_4145-i_line_4131_to_4145_1_cp,1808,bus_4131,275.0,0.9584543283666129,1.06298,13,457,bus_4145,275.0,0.9640131787637686,1.0469676983228182,13,ac,662.0,-1843,-2005,-1727,-2102,"LINESTRING (-1843 -2005, -1727 -2102)"
bus_3108-bus_3201-i_line_3108_to_3201_1_cp,714,bus_3108,132.0,-0.2821613527940783,1.0344986467366872,8,460,bus_3201,132.0,-0.2701556150962964,1.038769651591121,8,ac,189.0,-693,5928,-759,5917,"LINESTRING (-693 5928, -759 5917)"
bus_3069-bus_3201-i_line_3069_to_3201_2_cp,1751,bus_3069,132.0,-0.28365953729909416,1.0352198592191362,8,460,bus_3201,132.0,-0.2701556150962964,1.038769651591121,8,ac,191.0,-725,6053,-759,5917,"LINESTRING (-725 6053, -759 5917)"
bus_3069-bus_3201-i_line_3069_to_3201_1_cp,1751,bus_3069,132.0,-0.28365953729909416,1.0352198592191362,8,460,bus_3201,132.0,-0.2701556150962964,1.038769651591121,8,ac,165.0,-725,6053,-759,5917,"LINESTRING (-725 6053, -759 5917)"
bus_1054-bus_1007-i_line_1054_to_1606_1_cp,917,bus_1054,22.0,-0.0006487010060560994,1.078906575502426,5,462,bus_1007,22.0,-0.035448248592116316,1.0825244685658986,5,ac,43.0,320,-3090,260,-3033,"LINESTRING (320 -3090, 260 -3033)"
bus_1055-bus_1007-i_line_1055_to_1606_2_cp,1286,bus_1055,22.0,-0.0021091661678343406,1.0796362195301719,5,462,bus_1007,22.0,-0.035448248592116316,1.0825244685658986,5,ac,42.0,261,-3078,260,-3033,"LINESTRING (261 -3078, 260 -3033)"
bus_2276-bus_2287-i_line_2276_to_2288_1_pi,618,bus_2276,66.0,-0.4733452936982139,1.0422397567690769,6,466,bus_2287,66.0,-0.4293450110923635,1.0523071158405923,6,ac,96.0,853,-3239,927,-3297,"LINESTRING (853 -3239, 927 -3297)"
bus_2276-bus_2287-i_line_2276_to_2287_1_pi,618,bus_2276,66.0,-0.4733452936982139,1.0422397567690769,6,466,bus_2287,66.0,-0.4293450110923635,1.0523071158405923,6,ac,94.0,853,-3239,927,-3297,"LINESTRING (853 -3239, 927 -3297)"
bus_4302-bus_4303-i_line_4302_to_4303_1_cp,252,bus_4302,66.0,0.9687354535784864,1.044306892838,14,470,bus_4303,66.0,0.9712713875080043,1.0438544945930532,14,ac,82.0,-1637,-3056,-1601,-3239,"LINESTRING (-1637 -3056, -1601 -3239)"
bus_1330-bus_1163-i_line_1330_to_1541_1_cp,59,bus_1330,132.0,-0.34731393596515653,1.0513631746354433,3,472,bus_1163,132.0,-0.34477784763141583,1.051518018050615,3,ac,257.0,1322,-444,1359,-538,"LINESTRING (1322 -444, 1359 -538)"
bus_1169-bus_1163-i_line_1352_to_1541_1_cp,665,bus_1169,132.0,-0.34474168067526656,1.0509756737161298,3,472,bus_1163,132.0,-0.34477784763141583,1.051518018050615,3,ac,252.99999999999997,1269,-521,1359,-538,"LINESTRING (1269 -521, 1359 -538)"
bus_1169-bus_1163-i_line_1275_to_1541_1_cp,665,bus_1169,132.0,-0.34474168067526656,1.0509756737161298,3,472,bus_1163,132.0,-0.34477784763141583,1.051518018050615,3,ac,270.0,1269,-521,1359,-538,"LINESTRING (1269 -521, 1359 -538)"
bus_1169-bus_1163-i_line_1169_to_1316_1_cp,665,bus_1169,132.0,-0.34474168067526656,1.0509756737161298,3,472,bus_1163,132.0,-0.34477784763141583,1.051518018050615,3,ac,283.0,1269,-521,1359,-538,"LINESTRING (1269 -521, 1359 -538)"
bus_1169-bus_1163-i_line_1169_to_1541_2_cp,665,bus_1169,132.0,-0.34474168067526656,1.0509756737161298,3,472,bus_1163,132.0,-0.34477784763141583,1.051518018050615,3,ac,354.0,1269,-521,1359,-538,"LINESTRING (1269 -521, 1359 -538)"
bus_1221-bus_1163-i_line_1221_to_1316_1_cp,672,bus_1221,132.0,-0.34507022496036965,1.0537315637342075,3,472,bus_1163,132.0,-0.34477784763141583,1.051518018050615,3,ac,292.0,1237,-445,1359,-538,"LINESTRING (1237 -445, 1359 -538)"
bus_1219-bus_1163-i_line_1219_to_1389_1_cp_merged_with_line_1389_to_1541_3_cp,870,bus_1219,132.0,-0.33354583489913836,1.0496689075354961,3,472,bus_1163,132.0,-0.34477784763141583,1.051518018050615,3,ac,275.0,1322,-618,1359,-538,"LINESTRING (1322 -618, 1359 -538)"
bus_1387-bus_1163-i_line_1387_to_1541_4_cp,1354,bus_1387,132.0,-0.34646242309314773,1.051545262622089,3,472,bus_1163,132.0,-0.34477784763141583,1.051518018050615,3,ac,132.0,1118,-512,1359,-538,"LINESTRING (1118 -512, 1359 -538)"
bus_1388-bus_1163-i_line_1388_to_1541_2_cp,1812,bus_1388,132.0,-0.34653698063164734,1.0513094153047187,3,472,bus_1163,132.0,-0.34477784763141583,1.051518018050615,3,ac,134.0,1114,-526,1359,-538,"LINESTRING (1114 -526, 1359 -538)"
bus_5050-bus_5053-i_line_5050_to_5053_1_cp,646,bus_5050,110.0,-0.09625036557151075,1.0644790909754962,15,476,bus_5053,110.0,-0.09479778691671695,1.0667880899034872,15,ac,114.99999999999999,765,-5745,811,-5700,"LINESTRING (765 -5745, 811 -5700)"
bus_5050-bus_5053-i_line_5051_to_5053_1_cp,646,bus_5050,110.0,-0.09625036557151075,1.0644790909754962,15,476,bus_5053,110.0,-0.09479778691671695,1.0667880899034872,15,ac,119.0,765,-5745,811,-5700,"LINESTRING (765 -5745, 811 -5700)"
bus_5049-bus_5053-i_line_5049_to_5053_1_cp,1438,bus_5049,110.0,-0.09481401258955269,1.066865059817544,15,476,bus_5053,110.0,-0.09479778691671695,1.0667880899034872,15,ac,160.0,742,-5731,811,-5700,"LINESTRING (742 -5731, 811 -5700)"
bus_4125-bus_4128-i_Dec7_line_4125_to_4128_1_dec,809,bus_4125,275.0,1.0234101201995776,1.0535568265683382,13,480,bus_4128,275.0,1.0386949127993725,1.0562111174908497,13,ac,656.0,-2074,-2389,-1960,-2598,"LINESTRING (-2074 -2389, -1960 -2598)"
bus_5063-bus_5066-i_line_5063_to_5066_1_cp,97,bus_5063,110.0,-0.18038491410882457,1.0557240861971138,15,483,bus_5066,110.0,-0.1879983255354187,1.0512691005456676,15,ac,148.0,1434,-5510,1486,-5546,"LINESTRING (1434 -5510, 1486 -5546)"
bus_5065-bus_5066-i_line_5065_to_5066_1_cp,833,bus_5065,110.0,-0.19080392870792817,1.0488907452953955,15,483,bus_5066,110.0,-0.1879983255354187,1.0512691005456676,15,ac,117.0,1501,-5533,1486,-5546,"LINESTRING (1501 -5533, 1486 -5546)"
bus_1159-bus_1331-i_line_1159_to_1331_1_cp,1336,bus_1159,132.0,-0.046704329407300134,1.027,1,484,bus_1331,132.0,-0.053555746046304024,1.06473035513081,1,ac,143.0,1823,2202,2000,2110,"LINESTRING (1823 2202, 2000 2110)"
bus_2225-bus_2226-i_line_2225_to_2226_1_cp,493,bus_2225,66.0,-0.47987052179724826,0.9829272382639249,6,485,bus_2226,66.0,-0.44490931959814745,0.9958065803943889,6,ac,34.0,341,-4144,279,-4035,"LINESTRING (341 -4144, 279 -4035)"
bus_2214-bus_2226-i_line_2214_to_2226_1_cp,1269,bus_2214,66.0,-0.37815123540444595,1.0183794901831493,6,485,bus_2226,66.0,-0.44490931959814745,0.9958065803943889,6,ac,37.0,241,-3841,279,-4035,"LINESTRING (241 -3841, 279 -4035)"
bus_2216-bus_2240-i_line_2216_to_2240_1_cp,167,bus_2216,66.0,-0.2477955487377175,1.011017430128594,6,491,bus_2240,66.0,-0.2342526790254492,1.0173329792152461,5,ac,46.0,91,-3833,94,-3685,"LINESTRING (91 -3833, 94 -3685)"
bus_2239-bus_2240-i_line_2239_to_2240_2_cp,1370,bus_2239,66.0,-0.19046303728017097,1.0258866555578627,5,491,bus_2240,66.0,-0.2342526790254492,1.0173329792152461,5,ac,47.0,105,-3527,94,-3685,"LINESTRING (105 -3527, 94 -3685)"
bus_2239-bus_2240-i_line_2239_to_2240_1_cp,1370,bus_2239,66.0,-0.19046303728017097,1.0258866555578627,5,491,bus_2240,66.0,-0.2342526790254492,1.0173329792152461,5,ac,91.0,105,-3527,94,-3685,"LINESTRING (105 -3527, 94 -3685)"
bus_2221-bus_2225-i_line_2221_to_2225_1_cp,1323,bus_2221,66.0,-0.48014108841183734,1.047832513684495,6,493,bus_2225,66.0,-0.47987052179724826,0.9829272382639249,6,ac,44.0,411,-4225,341,-4144,"LINESTRING (411 -4225, 341 -4144)"
bus_1199-bus_1481-i_line_1199_to_1481_2_cp,582,bus_1199,132.0,-0.08185872569532102,1.0723766136022048,4,497,bus_1481,132.0,-0.08776010699519754,1.0699238994977236,4,ac,179.0,944,-1807,894,-1579,"LINESTRING (944 -1807, 894 -1579)"
bus_1199-bus_1481-i_line_1199_to_1481_1_cp,582,bus_1199,132.0,-0.08185872569532102,1.0723766136022048,4,497,bus_1481,132.0,-0.08776010699519754,1.0699238994977236,4,ac,187.0,944,-1807,894,-1579,"LINESTRING (944 -1807, 894 -1579)"
bus_1206-bus_1481-i_line_1206_to_1481_1_cp,1393,bus_1206,132.0,-0.05726013330064809,1.091969904926538,4,497,bus_1481,132.0,-0.08776010699519754,1.0699238994977236,4,ac,147.0,867,-1329,894,-1579,"LINESTRING (867 -1329, 894 -1579)"
bus_1479-bus_1481-i_line_1479_to_1481_1_cp,1881,bus_1479,132.0,-0.0925728471311933,1.0680364430731994,4,497,bus_1481,132.0,-0.08776010699519754,1.0699238994977236,4,ac,148.0,893,-1656,894,-1579,"LINESTRING (893 -1656, 894 -1579)"
bus_3039-bus_3051-i_line_3039_to_3051_1_cp,1843,bus_3039,132.0,-0.02423993296577893,1.0760767459313103,9,499,bus_3051,132.0,-0.030637873247334378,1.0736983958747839,9,ac,112.99999999999999,43,4965,159,5054,"LINESTRING (43 4965, 159 5054)"
bus_1123-bus_1152-i_line_1123_to_1152_1_cp,159,bus_1123,330.0,-0.07959093097321956,1.0519134038254356,2,500,bus_1152,330.0,-0.09172756932722813,1.0505892997593202,2,ac,768.0,554,-7,679,-116,"LINESTRING (554 -7, 679 -116)"
bus_1123-bus_1152-i_line_1123_to_1152_2_cp,159,bus_1123,330.0,-0.07959093097321956,1.0519134038254356,2,500,bus_1152,330.0,-0.09172756932722813,1.0505892997593202,2,ac,771.0,554,-7,679,-116,"LINESTRING (554 -7, 679 -116)"
bus_1112-bus_1152-i_line_1112_to_1152_1_cp,1363,bus_1112,330.0,-0.239922803799608,1.0445303645537916,3,500,bus_1152,330.0,-0.09172756932722813,1.0505892997593202,2,ac,745.0,795,-151,679,-116,"LINESTRING (795 -151, 679 -116)"
bus_1140-bus_1152-i_line_1140_to_1152_1_cp,1855,bus_1140,330.0,-0.25880976868315786,1.04751461269572,2,500,bus_1152,330.0,-0.09172756932722813,1.0505892997593202,2,ac,765.0,828,-241,679,-116,"LINESTRING (828 -241, 679 -116)"
bus_3545-bus_3570-i_line_3545_to_3570_2_cp,1327,bus_3545,275.0,-0.2546502267785985,1.0639368339734927,11,502,bus_3570,275.0,-0.26100074259654454,1.0631334766979443,11,ac,555.0,-600,3049,-465,3045,"LINESTRING (-600 3049, -465 3045)"
bus_1204-bus_1361-i_line_1204_to_1361_1_cp,106,bus_1204,132.0,-0.057252352624369604,1.0614524017422307,4,503,bus_1361,132.0,-0.07377449258968098,1.0561578019231492,4,ac,143.0,2049,-1463,2186,-1475,"LINESTRING (2049 -1463, 2186 -1475)"
bus_3282-bus_3536-i_line_3282_to_3536_2_cp,683,bus_3282,132.0,-0.1077535586935086,1.070866352940668,10,505,bus_3536,132.0,-0.10059709829192066,1.0726470782443558,10,ac,273.0,1072,4315,1025,4232,"LINESTRING (1072 4315, 1025 4232)"
bus_3282-bus_3536-i_line_3282_to_3536_1_cp,683,bus_3282,132.0,-0.1077535586935086,1.070866352940668,10,505,bus_3536,132.0,-0.10059709829192066,1.0726470782443558,10,ac,265.0,1072,4315,1025,4232,"LINESTRING (1072 4315, 1025 4232)"
bus_4300-bus_4319-i_line_4308_to_4319_1_cp,891,bus_4300,66.0,0.970992885212525,1.0444535829960078,14,511,bus_4319,66.0,0.9757673385505338,1.0582325137790083,13,ac,90.0,-1720,-2576,-1827,-2251,"LINESTRING (-1720 -2576, -1827 -2251)"
bus_2309-bus_2311-i_line_2309_to_2311_7_cp,717,bus_2309,22.0,-0.4085077672818551,1.0479816971478035,7,514,bus_2311,22.0,-0.40849689245237036,1.0479536216957834,7,ac,23.0,1443,-4803,1421,-4724,"LINESTRING (1443 -4803, 1421 -4724)"
bus_2307-bus_2311-i_line_2307_to_2311_5_cp,1476,bus_2307,22.0,-0.4053684144567718,1.0485497073096393,7,514,bus_2311,22.0,-0.40849689245237036,1.0479536216957834,7,ac,23.0,1400,-4609,1421,-4724,"LINESTRING (1400 -4609, 1421 -4724)"
bus_3067-bus_3068-i_line_3067_to_3068_1_cp,1382,bus_3067,132.0,-0.35164125571507604,1.0303654957364246,8,515,bus_3068,132.0,-0.3512812251017765,1.0297266963201006,8,ac,117.0,-937,6566,-1018,6497,"LINESTRING (-937 6566, -1018 6497)"
bus_3547-bus_3549-i_line_3547_to_3549_1_cp,1310,bus_3547,275.0,-0.19310236293677202,1.0621993293262253,9,523,bus_3549,275.0,-0.12796642116243676,1.0536492981037135,9,ac,543.0,-906,4002,-915,4345,"LINESTRING (-906 4002, -915 4345)"
bus_3547-bus_3549-i_line_3547_to_3549_2_cp,1310,bus_3547,275.0,-0.19310236293677202,1.0621993293262253,9,523,bus_3549,275.0,-0.12796642116243676,1.0536492981037135,9,ac,509.99999999999994,-906,4002,-915,4345,"LINESTRING (-906 4002, -915 4345)"
bus_5092-bus_5095-i_line_5092_to_5095_2_cp,781,bus_5092,110.0,-0.1208783099782196,1.0291242850729507,15,525,bus_5095,110.0,-0.12373896079375657,1.028762437464582,15,ac,157.0,997,-6215,1111,-6098,"LINESTRING (997 -6215, 1111 -6098)"
bus_5089-bus_5095-i_line_5089_to_5095_1_cp,1156,bus_5089,110.0,-0.11739824660544532,1.029350912392254,15,525,bus_5095,110.0,-0.12373896079375657,1.028762437464582,15,ac,161.0,1146,-6037,1111,-6098,"LINESTRING (1146 -6037, 1111 -6098)"
bus_4174-bus_4200-i_line_4174_to_4200_1_cp,1770,bus_4174,132.0,0.9822013397097696,1.0421660518071552,12,530,bus_4200,132.0,0.9561517745102028,1.0445168767282307,12,ac,158.0,-2561,-1437,-2525,-1301,"LINESTRING (-2561 -1437, -2525 -1301)"
bus_5059-bus_5128-i_line_5059_to_5128_1_cp,432,bus_5059,110.0,-0.07137832225962654,1.0707207414411477,15,534,bus_5128,110.0,0.00723872775414968,1.0656922024435915,15,ac,215.0,1761,-5608,1903,-5666,"LINESTRING (1761 -5608, 1903 -5666)"
bus_1313-bus_1458-i_line_1313_to_1458_1_cp,1999,bus_1313,132.0,-0.29380187028408417,1.0393844214578887,2,540,bus_1458,132.0,-0.3017791203416584,1.037554727391866,2,ac,216.0,173,819,82,758,"LINESTRING (173 819, 82 758)"
bus_1308-bus_1395-i_line_1308_to_1395_1_cp,897,bus_1308,132.0,-0.19028501962548,1.0463820573338398,4,543,bus_1395,132.0,-0.1844006293298655,1.0437897320488903,4,ac,150.0,863,-2112,951,-2174,"LINESTRING (863 -2112, 951 -2174)"
bus_1139-bus_1395-i_line_1139_to_1395_1_cp,1877,bus_1139,132.0,-0.17168932518283503,1.045569616396981,4,543,bus_1395,132.0,-0.1844006293298655,1.0437897320488903,4,ac,136.0,1042,-2200,951,-2174,"LINESTRING (1042 -2200, 951 -2174)"
bus_1166-bus_1459-i_line_1166_to_1459_2_cp,1530,bus_1166,132.0,-0.15388649442783062,1.0096867938067169,3,546,bus_1459,132.0,-0.14668185764141642,0.9844887487467663,3,ac,314.0,1073,-728,1135,-792,"LINESTRING (1073 -728, 1135 -792)"
bus_1166-bus_1459-i_line_1166_to_1459_1_cp,1530,bus_1166,132.0,-0.15388649442783062,1.0096867938067169,3,546,bus_1459,132.0,-0.14668185764141642,0.9844887487467663,3,ac,306.0,1073,-728,1135,-792,"LINESTRING (1073 -728, 1135 -792)"
bus_3412-bus_3344-i_line_3412_to_3503_2_cp,456,bus_3412,110.0,-0.32999882394897945,1.051384631148032,11,548,bus_3344,110.0,-0.3291212630169192,1.0504636461538157,11,ac,202.0,-328,2956,-283,3067,"LINESTRING (-328 2956, -283 3067)"
bus_3471-bus_3344-i_line_3471_to_3503_1_cp,558,bus_3471,110.0,-0.3193729448613225,1.0571902657771548,11,548,bus_3344,110.0,-0.3291212630169192,1.0504636461538157,11,ac,138.0,-478,2930,-283,3067,"LINESTRING (-478 2930, -283 3067)"
bus_3302-bus_3344-i_line_3374_to_3503_1_cp,1011,bus_3302,110.0,-0.3425023707203655,1.0455652274023228,11,548,bus_3344,110.0,-0.3291212630169192,1.0504636461538157,11,ac,185.0,66,3102,-283,3067,"LINESTRING (66 3102, -283 3067)"
bus_3302-bus_3344-i_line_3374_to_3503_2_cp,1011,bus_3302,110.0,-0.3425023707203655,1.0455652274023228,11,548,bus_3344,110.0,-0.3291212630169192,1.0504636461538157,11,ac,193.0,66,3102,-283,3067,"LINESTRING (66 3102, -283 3067)"
bus_3411-bus_3344-i_line_3411_to_3503_1_cp,1243,bus_3411,110.0,-0.3298407167220202,1.0514236852243597,11,548,bus_3344,110.0,-0.3291212630169192,1.0504636461538157,11,ac,198.0,-327,2944,-283,3067,"LINESTRING (-327 2944, -283 3067)"
bus_3357-bus_3344-i_line_3357_to_3503_1_cp,1977,bus_3357,110.0,-0.3357729165154154,1.0473791179011127,11,548,bus_3344,110.0,-0.3291212630169192,1.0504636461538157,11,ac,177.0,-274,3142,-283,3067,"LINESTRING (-274 3142, -283 3067)"
bus_3357-bus_3344-i_line_3357_to_3503_2_cp,1977,bus_3357,110.0,-0.3357729165154154,1.0473791179011127,11,548,bus_3344,110.0,-0.3291212630169192,1.0504636461538157,11,ac,184.0,-274,3142,-283,3067,"LINESTRING (-274 3142, -283 3067)"
bus_1595-bus_1598-i_line_1595_to_1598_1_cp,242,bus_1595,66.0,-0.10543092503265653,1.032639388032671,1,552,bus_1598,66.0,-0.10320016958032806,1.0359321365578016,1,ac,65.0,2865,2748,2909,2742,"LINESTRING (2865 2748, 2909 2742)"
bus_3222-bus_3226-i_line_3222_to_3226_1_cp,953,bus_3222,110.0,-0.2916332428323532,1.0551235237180616,11,557,bus_3226,110.0,-0.29370597039449214,1.0533543736780457,11,ac,128.0,-945,3336,-1030,3422,"LINESTRING (-945 3336, -1030 3422)"
bus_3163-bus_3471-i_line_3163_to_3471_1_cp,168,bus_3163,110.0,-0.34499324436588796,1.0397419610250982,11,558,bus_3471,110.0,-0.3193729448613225,1.0571902657771548,11,ac,115.99999999999999,-544,2719,-478,2930,"LINESTRING (-544 2719, -478 2930)"
bus_3412-bus_3471-i_line_3412_to_3471_2_cp,456,bus_3412,110.0,-0.32999882394897945,1.051384631148032,11,558,bus_3471,110.0,-0.3193729448613225,1.0571902657771548,11,ac,214.0,-328,2956,-478,2930,"LINESTRING (-328 2956, -478 2930)"
bus_3048-bus_3471-i_line_3048_to_3471_1_cp,721,bus_3048,110.0,-0.3238866979276004,1.0509966548871377,11,558,bus_3471,110.0,-0.3193729448613225,1.0571902657771548,11,ac,133.0,-553,3019,-478,2930,"LINESTRING (-553 3019, -478 2930)"
bus_3338-bus_3471-i_line_3338_to_3471_2_cp,1080,bus_3338,110.0,-0.33948755912561607,1.0502873154873043,11,558,bus_3471,110.0,-0.3193729448613225,1.0571902657771548,11,ac,169.0,-434,2896,-478,2930,"LINESTRING (-434 2896, -478 2930)"
bus_3229-bus_3471-i_line_3229_to_3471_1_cp,1128,bus_3229,110.0,-0.3200582001961344,1.0483283673645178,11,558,bus_3471,110.0,-0.3193729448613225,1.0571902657771548,11,ac,129.0,-635,3096,-478,2930,"LINESTRING (-635 3096, -478 2930)"
bus_3411-bus_3471-i_line_3411_to_3471_1_cp,1243,bus_3411,110.0,-0.3298407167220202,1.0514236852243597,11,558,bus_3471,110.0,-0.3193729448613225,1.0571902657771548,11,ac,215.0,-327,2944,-478,2930,"LINESTRING (-327 2944, -478 2930)"
bus_3557-bus_3558-i_line_3557_to_3558_1_cp,824,bus_3557,275.0,-0.011566411980788739,1.080536881133045,9,563,bus_3558,275.0,-0.20035251095205087,1.0556265742422064,9,ac,550.0,-833,5026,-869,5466,"LINESTRING (-833 5026, -869 5466)"
bus_2005-bus_2007-i_line_2005_to_2007_1_cp,1980,bus_2005,33.0,-0.1646578135579721,1.0670216321461563,6,571,bus_2007,33.0,-0.1497818459783579,1.02916,6,ac,96.2999928279374,172,-4271,169,-4378,"LINESTRING (172 -4271, 169 -4378)"
bus_3039-bus_3060-i_line_3039_to_3060_1_cp,1843,bus_3039,132.0,-0.02423993296577893,1.0760767459313103,9,573,bus_3060,132.0,-0.11086162282300452,1.0653552519080292,9,ac,170.0,43,4965,11,5168,"LINESTRING (43 4965, 11 5168)"
bus_3054-bus_3060-i_line_3054_to_3060_1_cp,1884,bus_3054,132.0,-0.10612942884247185,1.0626043519910244,9,573,bus_3060,132.0,-0.11086162282300452,1.0653552519080292,9,ac,118.0,120,5207,11,5168,"LINESTRING (120 5207, 11 5168)"
bus_4364-bus_4365-i_line_4364_to_4365_1_pi,1931,bus_4364,33.0,0.965277736443601,1.046617076154768,12,574,bus_4365,33.0,0.946932820695176,1.040380108996351,12,ac,37.0,-2734,-1292,-2798,-1260,"LINESTRING (-2734 -1292, -2798 -1260)"
bus_4165-bus_4223-i_line_4165_to_4223_2_cp,176,bus_4165,132.0,0.9939627657256718,1.0169359113512018,12,577,bus_4223,132.0,0.9939545028771918,1.0169805438048474,12,ac,214.0,-3288,-1647,-3363,-1658,"LINESTRING (-3288 -1647, -3363 -1658)"
bus_3441-bus_3405-i_line_3441_to_3473_2_cp,730,bus_3441,110.0,-0.33889257841735004,1.048195753738958,11,579,bus_3405,110.0,-0.3272450090309336,1.0524984582939232,11,ac,162.0,-1443,2173,-1302,2259,"LINESTRING (-1443 2173, -1302 2259)"
